"","Ostan","gorooh","address","NoeKhanevar","TedadAza","SarparstJensiat","SarparstSen","SarparstSavad","SarparstTahsil","SarparstMadrak","SarparstFaaliat","SarparstZanashoyi","NahveTasarof","TedadOtagh","SatheZirbana","NoeEskelet","mashin","motor","docharkhe","radio","radiozabt","tv","tvrangi","video","computer","mobile","freezer","yakhchal","yakhchalfreezer","ojaghgaz","jarobarghi","lebasshoyi","khayati","panke","coolerabimoteharek","coolergazimoteharek","zarfshoyi","microfer","hichkodam","lolekeshiab","bargh","gazlolekeshi","telephone","internet","hamam","ashpazkhane","coolerabisabet","borodatmarkazi","hararatmarkazi","package","coolergazisabet","fazelabshahri","nsokhtpokhtpaz","nsokhtgarma","nsokhtabgarm","HazineKhoraki","HazineNoshidani","HazinePoshak","HazineMaskan","HazineLavazemKhanegi","HazineDarmani","HazineHamlonaghl","HazineErtebatat","HazineTafrihatFarhangi","HazineGhazaAmade","HazineKalaMotefaregheh","HazineKalaBadavam","Target"
"762","kermanshah","6",10503063020,1,4,1,50,"1","2","4",1,1,1,4,90,3,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,4,14,24,16458000,2800000,4350000,8505000,5620000,2300000,950000,1160000,0,0,2050000,425071000,76851666.6666667
"763","kermanshah","6",10503063029,1,3,1,44,"1","2","1",1,1,3,3,70,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,14804000,0,260000,7100000,565000,550000,2900000,650000,0,830000,1525000,132140000,20012500
"764","kermanshah","6",10503063026,1,4,1,45,"1","2","4",1,1,1,4,100,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,10056000,2275000,1500000,7775000,890000,0,1150000,720000,0,0,1010000,137079000,29270000
"765","kermanshah","6",10509066615,1,1,2,84,"2",NA,NA,3,2,3,3,120,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,17260000,0,2500000,7e+06,2260000,5680000,5e+05,250000,0,0,120000,27612000,46087500
"766","kermanshah","6",10509066614,1,4,1,54,"1","2","6",3,1,1,4,135,3,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,31733000,0,21600000,14910000,4220000,22060000,3050000,2100000,5e+05,980000,1260000,287839988,43296666.6666667
"767","kermanshah","6",10509066626,1,4,1,50,"1","2","4",1,1,3,4,120,2,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,15133000,0,0,11110000,1070000,0,5e+05,1e+06,0,0,150000,59376600,15130000
"768","kermanshah","6",10503063022,1,3,1,53,"1","2","4",3,1,1,4,114,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,15262000,0,0,12450000,1295000,0,3100000,640000,0,0,680000,46146140,39833333.3333333
"769","kermanshah","6",10503063016,1,3,1,60,"1","2","2",1,1,1,3,95,3,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,8438000,0,0,10280000,750000,170000,250000,450000,0,0,485000,55916600,30438333.3333333
"770","kermanshah","6",10502061413,1,3,1,53,"1","2","4",1,1,1,4,150,3,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,11631500,0,0,17032000,1580000,1e+06,3100000,1280000,0,0,670000,155869072,1.5e+07
"771","kermanshah","6",10510067817,1,3,1,65,"1","2","1",3,1,1,4,120,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,10596000,0,2500000,11005000,690000,1600000,2500000,560000,0,0,440000,58730000,18599166.6666667
"772","kermanshah","6",10502061819,1,5,1,75,"1","2","4",3,1,1,4,110,2,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,24497000,0,16300000,13100000,1330000,0,1050000,870000,0,0,1030000,60194514,38316666.6666667
"773","kermanshah","6",10507065417,1,4,1,40,"1","2","1",1,1,1,3,80,3,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,10920500,0,7e+05,9850000,1200000,2e+05,9e+05,350000,0,0,1e+06,33952000,22336666.6666667
"774","kermanshah","6",10514069423,1,5,1,62,"1","2","1",3,1,1,3,65,3,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,17024000,0,2e+05,5450000,1250000,1150000,2e+06,650000,7e+05,0,970000,854105096,45661666.6666667
"775","kermanshah","6",10510067815,1,3,1,84,"2",NA,NA,3,1,1,4,150,3,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,9688000,0,0,9970000,650000,0,250000,520000,0,0,470000,7320000,22795833.3333333
"776","kermanshah","6",10510067819,1,5,1,66,"1","2","1",3,1,1,3,70,3,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,8812500,0,0,9080000,860000,0,1500000,1150000,0,0,470000,29140000,38520833.3333333
"777","kermanshah","6",10502061826,1,2,1,76,"2",NA,NA,3,2,4,3,60,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,5795000,0,0,7970000,425000,0,360000,375000,0,0,250000,2104000,9965833.33333333
"778","kermanshah","6",10502061829,1,3,1,60,"1","2","5",3,3,1,4,100,3,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,18517000,0,6570000,11080000,1160000,1150000,450000,695000,0,0,6e+05,60774000,37615833.3333333
"779","kermanshah","6",10502061820,1,1,1,55,"1","2","4",1,4,6,4,115,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,6635500,1500000,0,10840000,0,0,1e+06,325000,0,0,5e+05,2950000,12865833.3333333
"780","kermanshah","6",10510067826,1,6,1,71,"2",NA,NA,1,1,4,3,200,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,12115200,0,0,10700000,960000,0,6e+05,9e+05,0,0,1940000,22472280,24522500
"781","kermanshah","6",10507065429,1,4,1,55,"1","2","2",1,1,3,4,100,3,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,14812500,0,2050000,8920000,1525000,1350000,5e+05,1150000,0,0,750000,125255560,48871666.6666667
"782","kermanshah","6",10507065426,1,2,1,38,"1","2","4",1,1,3,3,70,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,5618000,1200000,0,6150000,1190000,250000,2400000,6e+05,0,0,480000,35760000,10666666.6666667
"783","kermanshah","6",10510067420,1,2,1,25,"1","2","5",1,1,3,3,70,3,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,4,14,24,6528200,0,0,4e+06,645000,4750000,1050000,550000,0,6e+05,550000,118250000,16437500
"784","kermanshah","6",10502062214,1,4,1,72,"2",NA,NA,3,1,1,6,200,3,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,11705000,0,1200000,12280000,1560000,9e+05,5e+05,1300000,0,0,8e+05,12650000,47556666.6666667
"785","kermanshah","6",10501059420,1,5,1,61,"1","2","5",1,1,1,5,160,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,12437000,0,6e+05,11750000,2890000,1e+06,4200000,2170000,0,0,1960000,0,104516666.666667
"786","kermanshah","6",10501059423,1,4,1,42,"1","2","6",1,1,4,3,80,2,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,8657000,0,0,16220000,2630000,1400000,2800000,1320000,0,0,1080000,138700000,33060000
"787","kermanshah","6",10514069416,1,5,1,47,"1","2","2",1,1,1,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,9925000,360000,1200000,6450000,910000,9e+06,4e+05,5e+05,0,0,850000,0,22087500
"788","kermanshah","6",10510067426,1,4,1,38,"1","2","6",1,1,1,4,100,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,17330000,6e+05,8e+05,11650000,1e+05,1250000,1300000,1e+06,0,0,950000,0,304161666.666667
"789","kermanshah","6",10509066620,1,3,1,37,"1","2","1",1,1,4,3,80,2,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,9252000,0,1400000,7130000,1175000,3880000,4500000,7e+05,0,0,655000,0,15066666.6666667
"790","kermanshah","6",10514069418,1,1,2,61,"2",NA,NA,3,2,1,3,80,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,11360000,0,850000,4250000,920000,7e+05,2e+05,5e+05,0,0,380000,20642000,13483333.3333333
"791","kermanshah","6",10514069420,1,4,1,30,"1","2","5",1,4,1,3,60,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,5910000,0,0,5150000,1030000,0,3e+05,7e+05,0,0,930000,296860000,40470000
"792","kermanshah","6",10502062626,1,3,1,55,"1","2","2",1,1,3,4,73,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,4975500,1500000,0,14145000,480000,740000,1180000,650000,0,0,290000,22315000,35522500
"793","kermanshah","6",10502062623,1,5,1,65,"2",NA,NA,3,1,1,4,75,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,11471000,0,7e+05,13490000,980000,0,6e+05,7e+05,0,0,760000,2450000,12508333.3333333
"794","kermanshah","6",10502062613,1,3,1,34,"1","2","5",1,1,4,4,75,2,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,6639000,0,0,13850000,1040000,0,8e+05,9e+05,0,0,2120000,7970000,15465000
"795","kermanshah","6",10502060614,1,3,1,65,"1","2","4",3,2,1,5,100,3,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,9396000,0,2e+05,9530000,980000,250000,1e+05,342000,0,0,230000,21180000,24350000
"796","kermanshah","6",10502060620,1,4,1,85,"2",NA,NA,3,2,1,3,48,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,7772500,5700000,0,6273000,290000,420000,170000,125000,0,0,7e+05,5200000,27866666.6666667
"797","kermanshah","6",10501059429,1,5,1,80,"2",NA,NA,3,2,1,4,90,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,7560000,0,0,9180000,620000,3910000,1150000,350000,0,0,550000,51295000,3496666.66666667
"798","kermanshah","6",10501059416,1,3,1,44,"1","2","2",2,1,4,4,150,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,9128000,0,0,29920000,1080000,2700000,1100000,9e+05,0,0,1460000,62358000,4e+07
"799","kermanshah","6",10502062223,1,3,1,66,"1","2","3",3,1,1,4,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,4,14,24,9778500,0,0,10500000,1975000,250000,450000,750000,0,0,7e+05,6900000,22705000
"1787","kordestan","6",11208156720,1,3,1,43,"1","2","1",1,1,4,3,70,3,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,16164000,0,1e+06,13352500,1300000,4e+05,6e+05,4e+05,0,0,750000,64830000,26916666.6666667
"1788","kordestan","6",11208156726,1,4,1,46,"1","2","4",1,1,1,4,120,3,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,19061500,0,3950000,10843000,1100000,7e+05,5e+05,6e+05,0,0,1500000,51290000,37500000
"1789","kordestan","6",11208156729,1,1,1,81,"2",NA,NA,3,2,4,3,70,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,4271000,0,0,9542500,550000,871000,2e+05,120000,0,0,0,5700000,9720833.33333333
"1790","kordestan","6",11208156713,1,2,2,76,"2",NA,NA,3,2,1,4,120,3,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,8535000,0,0,12839000,750000,1e+06,2e+05,550000,0,0,1070000,10010000,20625000
"1791","kordestan","6",11208156717,1,4,1,61,"1","2","1",1,1,3,4,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,9998500,0,3150000,8540000,1500000,1171000,3e+05,5e+05,0,0,1270000,15520000,23673333.3333333
"1792","kordestan","6",11204152723,1,2,1,31,"1","2","4",1,1,3,3,70,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,6880500,0,9e+05,5798500,6e+05,2030000,1e+06,3e+05,0,0,8e+05,4410000,16577500
"1793","kordestan","6",11204152715,1,4,1,43,"2",NA,NA,1,1,3,3,70,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,4,14,24,1.3e+07,1800000,0,5720000,1300000,1950000,7e+05,7e+05,150000,0,850000,8e+06,24883333.3333333
"1794","kordestan","6",11204152717,1,4,1,42,"1","2","4",1,1,1,3,80,3,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,4,14,24,18382500,0,0,5813000,1300000,1500000,1200000,1e+06,0,0,1070000,1.75e+08,29916666.6666667
"1795","kordestan","6",11204152720,1,3,1,41,"1","2","4",1,1,1,3,60,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,4,14,24,9197000,0,0,4739000,1280000,750000,5e+05,4e+05,1e+05,0,820000,12090000,13758333.3333333
"1796","kordestan","6",11204152729,1,5,1,47,"1","2","6",1,1,1,4,90,3,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,14984500,1800000,0,5320000,9e+05,7e+05,3500000,6e+05,0,0,950000,0,46854166.6666667
"1797","kordestan","6",11204152726,1,2,1,29,"1","2","2",1,1,3,3,70,3,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,9345700,0,6500000,4762000,1e+06,3e+05,9e+05,5e+05,0,0,1200000,148460000,25458333.3333333
"1798","kordestan","6",11204151926,1,2,1,61,"1","2","4",3,1,1,4,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,12690000,0,4500000,9843000,1300000,12050000,2e+05,8e+05,0,0,1300000,41840000,46181666.6666667
"1799","kordestan","6",11204151920,1,2,2,64,"2",NA,NA,3,2,3,3,70,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,4,14,24,7924000,1500000,3e+05,5082500,7e+05,4e+05,1280000,150000,3e+05,0,350000,5960000,17587500
"1800","kordestan","6",11204151917,1,4,1,65,"1","2","2",3,1,1,4,75,3,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,15523000,0,3e+06,8501000,1320000,2160000,4e+05,1300000,0,0,1100000,36530000,0
"1801","kordestan","6",11204151914,1,4,1,35,"1","2","1",1,1,4,3,60,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,4,14,24,10430100,0,0,7847000,8e+05,3100000,8e+05,2e+05,0,0,5e+05,17970000,16939166.6666667
"1802","kordestan","6",11204151929,1,3,1,45,"1","2","2",1,1,6,3,90,3,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,14261200,1500000,5300000,7920000,3750000,8500000,750000,9e+05,0,0,1130000,499770000,33115000
"1803","kordestan","6",11204151923,1,8,1,72,"2",NA,NA,3,1,1,5,150,3,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,21055000,750000,11250000,10590000,2e+06,12771000,1200000,2e+06,0,0,2500000,340770000,57924166.6666667
"1804","kordestan","6",11201149126,1,2,1,23,"1","2","2",1,1,3,3,80,2,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,8977500,0,1230000,6230000,1331000,5e+05,350000,425000,0,0,775000,25500000,22919166.6666667
"1805","kordestan","6",11201149120,1,5,1,49,"1","2","4",1,1,1,4,120,2,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,4,14,24,14714600,5e+05,5240000,5985000,1230000,9e+05,1390000,5e+05,0,0,1170000,32580000,37504166.6666667
"1806","kordestan","6",11201149117,1,3,1,48,"1","2","1",1,1,1,4,100,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,3,13,23,10981400,1e+06,2380000,4988000,895000,440000,450000,320000,150000,0,860000,3450000,29781666.6666667
"1807","kordestan","6",11201149114,1,3,1,45,"1","2","1",1,1,1,4,100,2,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,7398600,0,4050000,4690000,1280000,5e+05,5e+05,3e+05,0,0,705000,6320000,16948333.3333333
"1808","kordestan","6",11201149123,1,3,1,37,"1","2","1",1,1,3,4,98,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,4,14,24,9404040,0,2130000,4165000,1170000,6e+05,520000,4e+05,0,0,780000,6180000,18948333.3333333
"1809","kordestan","6",11201149129,1,4,1,43,"1","2","1",1,1,1,3,80,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,14261500,0,9e+05,4590000,925000,480000,1400000,3e+05,0,0,1105000,93398000,37010000
"1810","kordestan","6",11201149526,1,7,1,53,"1","2","1",1,1,1,4,100,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,15660000,0,4230000,5890000,1840000,0,640000,4e+05,0,0,1880000,2920716,29005833.3333333
"1811","kordestan","6",11201149529,1,3,1,39,"1","2","4",1,1,3,3,90,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,12233400,9e+05,2580000,3330000,1065000,680000,4e+05,490000,250000,2e+05,860000,2300000,20948333.3333333
"1812","kordestan","6",11201149523,1,4,1,46,"1","2","1",1,1,1,3,100,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,4,14,24,11150000,0,2560000,5270000,1670000,4e+05,390000,280000,0,290000,820000,54773000,17976666.6666667
"1813","kordestan","6",11201149517,1,5,1,54,"2",NA,NA,1,1,1,4,100,2,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,13042000,0,5450000,5940000,1708000,475000,5e+05,3e+05,0,0,1225000,6979000,21434166.6666667
"1814","kordestan","6",11204153114,1,1,2,70,"2",NA,NA,3,2,6,3,50,3,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,4,14,24,1326000,0,0,4e+06,330000,1920000,0,2e+05,0,0,1e+05,36688000,18725000
"1815","kordestan","6",11204153120,1,2,1,27,"1","2","2",1,1,3,3,75,3,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,6224000,2100000,4200000,7e+06,630000,4e+05,1050000,470000,0,0,7e+05,121370000,32267500
"1816","kordestan","6",11204153123,1,4,1,42,"1","2","2",3,1,1,3,70,3,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,11297000,1200000,0,7450000,760000,3e+05,450000,350000,0,0,550000,67930000,19698333.3333333
"1817","kordestan","6",11204153129,1,3,1,35,"1","2","4",1,1,1,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,8782000,0,7e+05,7850000,850000,6e+05,1e+06,660000,0,0,780000,11960000,26638333.3333333
"1818","kordestan","6",11202150324,1,4,1,39,"1","2","2",1,1,4,4,90,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,4920000,1200000,3e+05,10400000,1100000,3e+05,2500000,550000,0,0,650000,12497552,11154166.6666667
"1819","kordestan","6",11202150326,1,4,2,58,"2",NA,NA,5,3,1,3,100,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,6734000,0,0,11525000,850000,550000,3e+05,450000,0,0,150000,12520000,12550000
"1820","kordestan","6",11202150329,1,1,2,63,"2",NA,NA,3,2,1,3,80,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,2534000,0,150000,6200000,450000,450000,0,1e+05,0,0,1e+05,3030000,5166666.66666667
"1821","kordestan","6",11202150318,1,2,2,56,"2",NA,NA,5,2,1,3,70,3,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,3009000,0,2e+05,4100000,930000,650000,1e+05,3e+05,0,0,2e+05,14020000,4658333.33333333
"1822","kordestan","6",11202150314,1,4,1,43,"1","2","1",1,1,5,4,100,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,6340000,0,3e+06,7900000,750000,3e+05,3950000,1500000,1200000,0,650000,146140000,74302500
"1823","kordestan","6",11208157114,1,6,1,43,"1","2","6",1,1,1,4,100,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,19229000,0,5e+05,11400000,1840000,1e+06,1250000,1320000,0,0,1680000,379630000,120598333.333333
"1824","kordestan","6",11208157126,1,1,1,29,"1","2","2",1,1,6,4,120,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,3366000,0,5e+05,6e+06,510000,4e+05,6e+05,7e+05,0,0,3e+05,290080000,3e+07
"1825","kordestan","6",11208157129,1,2,1,62,"1","2","1",1,1,1,3,120,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,4,14,24,7320000,0,0,8770000,430000,0,0,140000,0,0,240000,7680000,8555000
"1826","kordestan","6",11205154026,1,3,1,61,"1","2","5",3,1,1,4,100,3,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,11297300,0,5180000,10910000,1630000,3e+05,2475000,9e+05,0,0,1780000,116496000,250000
"1827","kordestan","6",11205154014,1,2,1,32,"1","2","2",1,1,3,3,40,3,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,4,14,24,5266000,1550000,2e+05,5430000,930000,2270000,450000,210000,40000,0,1320000,65760000,13376250
